Row #,Species,Count,Location,S/P,Date,LocID,SubID
265,Taiwan Bamboo-Partridge,4,"Dongkeng Road Lane 727, Dongshi TW-Taichung City (24.2425,120.8630)",TW-TXG,13 Mar 2018,L7059219,S43609644
266,Red Junglefowl,2,Route Territoriale 1 - between Bourail and La Foa,NC-,20 Dec 2015,L4078554,S26372103
267,Sri Lanka Junglefowl,,Kitulgala area,LK-9,26 Mar 2014,L4285654,S27666382
268,Coqui Francolin,2,Yabello--Mega triangle,ET-OR,06 Jan 2015,L2099161,S26235810
269,Red-winged Francolin,5,Wakkerstroom area (Please be more specific),ZA-MP,21 Sep 2015,L930824,S26215165
270,Gray-winged Francolin,2,De Hoop Nature Reserve,ZA-WC,15 Sep 2015,L941566,S26215180
271,Moorland Francolin,9,Bale Mts--Goba escarpment,ET-OR,02 Jan 2015,L2099193,S24918520
272,Copper Pheasant,2,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S26147467
273,Mikado Pheasant,1,台中大雪山IBA--鞍馬山莊(43K)(Dasyueshan IBA--Anmashan Lodge (43K)),TW-TXG,13 Mar 2018,L1668212,S43609627
274,Ring-necked Pheasant,2,Chatfield State Park,US-CO,09 Mar 2001,L4317432,S27858512
275,Swinhoe's Pheasant,2,"Dasyueshan Boulevard, Heping District TW-Taichung City (24.2446,120.9205)",TW-TXG,13 Mar 2018,L7059217,S43609635
276,Gray Partridge,1,Grand River National Grassland,US-SD,19 May 2001,L454506,S31523735
277,Daurian Partridge,1,"RU-Republic of Buryatia-Dzhidinskiy rayon (50.6784,105.6775)",RU-BU,19 Jun 2017,L6000665,S37716189
278,Ruffed Grouse,,Dutchess,US-NY,15 May 1900,L112605,S44995472
279,Greater Sage-Grouse,13,Routt Co. Rds. 80 & 80A,US-CO,12 Apr 2003,L2802020,S31447909
280,Gunnison Sage-Grouse,52,Waunita Hot Springs Lek,US-CO,07 Apr 2001,L268759,S27858921
281,Spruce Grouse,2,Algonquin Provincial Park,CA-ON,07 Feb 2005,L280534,S27858213
282,Willow Ptarmigan,1,Cape Nome,US-AK,22 May 2013,L464529,S26263573
283,Rock Ptarmigan,2,Nome-Teller Hwy,US-AK,23 May 2013,L292104,S26263597
284,White-tailed Ptarmigan,1,Mt. Evans,US-CO,15 Jul 2000,L728857,S28773330
285,Dusky Grouse,1,Golden Gate Canyon SP,US-CO,06 Jun 2001,L298785,S31510937
286,Sooty Grouse,1,Dyea Campground,US-AK,04 Jun 2014,L4848761,S31044063
287,Sharp-tailed Grouse,1,Grand River National Grassland,US-SD,19 May 2001,L454506,S31523780
288,Greater Prairie-Chicken,19,Sansarc Road,US-SD,18 Jan 2003,L4915055,S31511478
289,Lesser Prairie-Chicken,3,Comanche National Grasslands--Lesser Prairie-Chicken lek (closed to public),US-CO,18 Mar 2001,L268761,S27858931
290,Wild Turkey,,Dutchess,US-NY,15 May 1900,L112605,S44995472
291,Ocellated Turkey,1,"Reserva de la Biosfera Calakmul--Camino Entrada (18.216, -89.767)",MX-CAM,28 Dec 2017,L6625737,S41492543
292,Red-throated Loon,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
293,Arctic Loon,1,Walker Road Gravel Pond,US-CO,19 Nov 2002,L356579,S31209500
294,Pacific Loon,3,Chatfield State Park,US-CO,27 Oct 2000,L4317432,S27858435
295,Common Loon,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
296,Yellow-billed Loon,1,Yaquina Bay,US-OR,23 Mar 2001,L157119,S31524806
297,White-tufted Grebe,2,Lago Colbún,CL-ML,03 Feb 2010,L571417,S6591629
298,Titicaca Grebe,17,Lake Titicaca -- Hotel Inca Utama,BO-L,25 Aug 2013,L2332938,S15100323
299,Little Grebe,2,Karuizawa--Lake Shiozawa-ko,JP-20,15 Dec 2013,L2467657,S26147450
300,Australasian Grebe,3,La Foa--pond on the north side of town,NC-,24 Dec 2015,L4093677,S26439908
301,Least Grebe,,Santa Ana NWR,US-TX,09 Jun 2003,L521782,S27858068
302,Pied-billed Grebe,,Dutchess,US-NY,15 May 1900,L112605,S44995472
303,Hoary-headed Grebe,29,"Keongs Lagoon, Oakey (restricted access)",AU-QLD,05 Jan 2016,L2558685,S26689663
304,Great Grebe,,Sanctuario Nacional Lagunas de Mejía,PE-ARE,14 Nov 2009,L2419119,S31626121
305,Horned Grebe,,Sea Cliff area,US-NY,01 Jan 1900,L7291457,S44995186
306,Red-necked Grebe,,Sachuest Point NWR,US-RI,02 Jan 1999,L140043,S31511476
307,Great Crested Grebe,2,Uchinada--canal,JP-17,18 Dec 2013,L2472508,S26147469
308,Eared Grebe,6,Chatfield State Park,US-CO,08 Oct 2000,L4317432,S27858450
309,Silvery Grebe,4,Punta Guabún,CL-LL,04 Feb 2010,L516535,S6591637
310,Junin Grebe,6,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,18 Nov 2013,L846513,S27876048
311,Hooded Grebe,1,Meseta del Lago Strobel,AR-Z,02 Feb 2015,L2761584,S26238102
312,Western Grebe,200,Chatfield State Park,US-CO,08 Oct 2000,L4317432,S27858450
313,Clark's Grebe,2,Chatfield State Park,US-CO,08 Oct 2000,L4317432,S27858450
314,Chilean Flamingo,,Sanctuario Nacional Lagunas de Mejía,PE-ARE,14 Nov 2009,L2419119,S31626121
315,American Flamingo,200,Laguna de Unare,VE-B,28 Dec 2006,L2473554,S26161648
316,Greater Flamingo,5,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S31326376
317,Lesser Flamingo,9,Bilen Lodge,ET-AF,22 Dec 2014,L3236312,S24918413
318,Andean Flamingo,,PN Lauca,CL-AP,20 Nov 2011,L819709,S27876913
319,James's Flamingo,,PN Lauca,CL-AP,20 Nov 2011,L819709,S27876913
320,King Penguin,14,Parque Pingüino Rey (Desembocadura Río Marazzi),CL-MA,12 Nov 2012,L1032990,S27850370
321,Adelie Penguin,83,Brown Bluff,AQ-,18 Feb 2015,L849777,S26237869
322,Gentoo Penguin,12,"Isla Martillo, Ea. Harberton, Tierra del Fuego",AR-V,02 Nov 2011,L5679989,S31515301
323,Chinstrap Penguin,55,Drygalski Fjord,GS-,14 Feb 2015,L2707740,S26237970
324,Little Penguin,7,The Neck Rookery (Bruny Island),AU-TAS,21 Jan 2016,L1482875,S27031249
325,African Penguin,10,Boulders Beach,ZA-WC,12 Sep 2015,L936100,S26215187
326,Humboldt Penguin,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
327,Magellanic Penguin,16,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S6591633
328,Macaroni Penguin,14,Drygalski Fjord,GS-,14 Feb 2015,L2707740,S26237970
329,Southern Rockhopper Penguin,220,West Point Island,FK-,08 Feb 2015,L1557934,S26234087
330,Gray-headed Albatross,6,Shag Rocks,GS-,11 Feb 2015,L678557,S24898502
331,Buller's Albatross,1,Cape Bruny (Bruny Island),AU-TAS,22 Jan 2016,L1482910,S27044107
332,White-capped Albatross,7,Cape Bruny (Bruny Island),AU-TAS,22 Jan 2016,L1482910,S27044107
333,Salvin's Albatross,75,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
334,Black-browed Albatross,1,Punta Guabún,CL-LL,04 Feb 2010,L516535,S6591637
335,Sooty Albatross,1,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
336,Light-mantled Albatross,1,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
337,Royal Albatross,19,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
338,Wandering Albatross,1,at sea between Tierra del Fuego and the Falklands,FK-,07 Feb 2015,L4863565,S31135951
339,Waved Albatross,17,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
340,Laysan Albatross,1,Westport pelagic--Offshore Pacific County,US-WA,24 Mar 2001,L3101637,S27896009
341,Black-footed Albatross,10,Westport--Offshore waters,US-WA,24 Mar 2001,L405301,S28538883
342,Southern Giant-Petrel,8,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
343,Northern Giant-Petrel,2,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
344,Northern Fulmar,132,Westport--Offshore waters,US-WA,24 Mar 2001,L405301,S28538883
345,Southern Fulmar,5,Ferry Bahia Azul hacia Punta Delgado,CL-MA,26 Oct 2011,L940016,S31519407
346,Cape Petrel,,Valparaíso--Pelágico,CL-VS,04 Nov 2012,L570161,S27876912
347,Snow Petrel,5,Drygalski Fjord,GS-,14 Feb 2015,L2707740,S26237970
348,Soft-plumaged Petrel,18,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
349,Juan Fernandez Petrel,6,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
350,Atlantic Petrel,1,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
351,Gould's Petrel,1,Maré to Lifou Ferry,NC-,21 Dec 2015,L4093683,S26439862
352,Blue Petrel,1,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
353,Fairy Prion,1,at sea between Tierra del Fuego and the Falklands,FK-,07 Feb 2015,L4863565,S31135951
354,Antarctic Prion,3,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
355,Slender-billed Prion,40,at sea between Tierra del Fuego and the Falklands,FK-,07 Feb 2015,L4863565,S31135951
356,Tahiti Petrel,8,Maré to Lifou Ferry,NC-,21 Dec 2015,L4093683,S26439862
357,Gray Petrel,2,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
358,White-chinned Petrel,1,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
359,Westland Petrel,60,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
360,Cory's Shearwater,8,Race Point,US-MA,09 Sep 2017,L364733,S39091205
361,Pink-footed Shearwater,1,Westport--Offshore waters,US-WA,24 Mar 2001,L405301,S28538883
362,Flesh-footed Shearwater,,Bundala National Park (General),LK-3,03 Apr 2014,L1078558,S27680429
363,Great Shearwater,6,at sea between Tierra del Fuego and the Falklands,FK-,07 Feb 2015,L4863565,S31135951
364,Wedge-tailed Shearwater,1,Fort Teremba Road,NC-,18 Dec 2015,L4078013,S26369860
365,Buller's Shearwater,3,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
366,Sooty Shearwater,25,Westport pelagic--Offshore Pacific County,US-WA,24 Mar 2001,L3101637,S27896009
367,Short-tailed Shearwater,10,Westport--Offshore waters,US-WA,24 Mar 2001,L405301,S28538883
368,Manx Shearwater,1,Westport--Offshore waters,US-WA,24 Mar 2001,L405301,S28538883
369,Townsend's Shearwater,2,Puerto Angel--Pelágico,MX-OAX,02 Apr 2016,L1876771,S28701260
370,Black-vented Shearwater,1,Playa de Oro,MX-COL,21 Nov 2006,L305917,S26225632
371,Fluttering Shearwater,2,"Bass Point, Shellharbour",AU-NSW,11 Jan 2016,L2556151,S26845727
372,Little Shearwater,1,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S6591664
373,Peruvian Diving-Petrel,3,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
374,Common Diving-Petrel,1,at sea between Tierra del Fuego and the Falklands,FK-,07 Feb 2015,L4863565,S31135951
375,South Georgia Diving-Petrel,15,Drygalski Fjord,GS-,14 Feb 2015,L2707740,S26237970
376,Magellanic Diving-Petrel,5,Ferry Bahia Azul hacia Punta Delgado,CL-MA,26 Oct 2011,L940016,S31519407
377,Wilson's Storm-Petrel,,Great Gull Island,US-NY,15 May 1900,L976281,S44995637
378,Pincoya Storm-Petrel,2,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S6591633
379,Elliot's Storm-Petrel,12,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
380,Gray-backed Storm-Petrel,1,at sea between Tierra del Fuego and the Falklands,FK-,07 Feb 2015,L4863565,S31135951
381,Black-bellied Storm-Petrel,4,Between The Falklands and South Georgia,XX-,10 Feb 2015,L4856015,S31088114
382,Wedge-rumped Storm-Petrel,10,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
383,Black Storm-Petrel,7,Puerto Angel--Pelágico,MX-OAX,02 Apr 2016,L1876771,S28701260
384,Markham's Storm-Petrel,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
385,Least Storm-Petrel,7,Playa de Oro,MX-COL,21 Nov 2006,L305917,S26225632
386,White-tailed Tropicbird,1,"Hotel Guarocuya, Barahona",DO-04,15 Feb 2016,L4283237,S27650611
387,Red-billed Tropicbird,1,Pacoche--Refugio de Vida Silvestre,EC-M,22 May 2006,L1208286,S26162762
388,Red-tailed Tropicbird,1,"Noumea to Maré ferry, between Ouen and Maré",NC-,21 Dec 2015,L4093684,S26439856
389,Asian Openbill,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
390,African Openbill,10,Mkhuze Game Reserve,ZA-NL,27 Sep 2015,L1070004,S26215157
391,Black Stork,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,19 Dec 2014,L1550631,S24918383
392,Abdim's Stork,96,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
393,Woolly-necked Stork,,Uda Walawe NP,LK-8,01 Apr 2014,L1122655,S27680425
394,Maguari Stork,2,Between Maturin and Ciudad Guyana,VE-N,29 Dec 2006,L4052265,S26161839
395,White Stork,3,Lake Cheleleka--NE viewpoint,ET-OR,11 Jan 2015,L3557638,S24918602
396,Black-necked Stork,1,Deeral Landing 1' Cell,AU-QLD,01 Jan 2016,L2540369,S26569890
397,Saddle-billed Stork,1,Kruger NP--Berg-en-Dal Rest Camp,ZA-MP,23 Sep 2015,L957419,S26215161
398,Jabiru,2,PN Capanaparo - Cinaruco,VE-C,07 Jan 2007,L4052219,S26161662
399,Lesser Adjutant,,Uda Walawe NP,LK-8,01 Apr 2014,L1122655,S27680425
400,Marabou Stork,11,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
401,Wood Stork,,Bagaces to Palo Verde road--Falconiana,CR-G,02 Jan 2004,L1181356,S30625698
402,Yellow-billed Stork,15,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
403,Painted Stork,,Uda Walawe NP,LK-8,01 Apr 2014,L1122655,S27680425
404,Lesser Frigatebird,2,Batanta I.--Walibed,ID-IJ,23 Jul 2009,L984639,S27885234
405,Magnificent Frigatebird,5,Crocodile Lake NWR,US-FL,03 Jun 2003,L1018736,S27858094
406,Masked Booby,1,Viejo San Juan,PR-SJ,06 Mar 2016,L294049,S28004787
407,Blue-footed Booby,500,Pacoche--Refugio de Vida Silvestre,EC-M,20 May 2006,L1208286,S26162595
408,Peruvian Booby,1,Pacoche--Refugio de Vida Silvestre,EC-M,20 May 2006,L1208286,S26162595
409,Brown Booby,,Playa Azul (south of Tarcoles River mouth),CR-P,07 Jan 2004,L2319271,S30625675
410,Red-footed Booby,2,"Noumea to Maré ferry, between Noumea and Ouen",NC-,21 Dec 2015,L4093685,S26439850
411,Northern Gannet,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
412,Cape Gannet,20,Table Mountain NP--Cape of Good Hope,ZA-WC,12 Sep 2015,L941423,S26215186
413,Australasian Gannet,630,Cape Bruny (Bruny Island),AU-TAS,22 Jan 2016,L1482910,S27044107
414,Little Pied Cormorant,2,Fort Teremba Road,NC-,18 Dec 2015,L4078013,S26369860
415,Long-tailed Cormorant,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
416,Crowned Cormorant,2,Kommetjie,ZA-WC,12 Sep 2015,L972509,S26215185
417,Little Cormorant,,Kitulgala area,LK-9,26 Mar 2014,L4285654,S27666382
418,Red-legged Cormorant,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
419,Brandt's Cormorant,4,Yaquina Bay,US-OR,23 Mar 2001,L157119,S31524806
420,Red-faced Cormorant,,St. Paul Island (Pribilof Islands-Bering Sea),US-AK,28 May 2013,L261146,S31115100
421,Pelagic Cormorant,,Seal Rock State Wayside,US-OR,23 Mar 2001,L491606,S31531095
422,Great Cormorant,,Sea Cliff area,US-NY,01 Jan 1900,L7291457,S44995186
423,Japanese Cormorant,14,Amami--airport area,JP-46,14 Dec 2013,L2466815,S26147438
424,Cape Cormorant,300,Boulders Beach,ZA-WC,12 Sep 2015,L936100,S26215187
425,Bank Cormorant,2,Kommetjie,ZA-WC,12 Sep 2015,L972509,S26215185
426,Indian Cormorant,,Tissamaharama area,LK-3,01 Apr 2014,L4288327,S27680426
427,Little Black Cormorant,1,Nimbokrang--Jalan Korea swamp forest,ID-IJ,10 Jul 2009,L986718,S27885220
428,Pied Cormorant,8,Walkamin,AU-QLD,28 Dec 2015,L2540550,S26483769
429,Black-faced Cormorant,1,Cape Bruny (Bruny Island),AU-TAS,22 Jan 2016,L1482910,S27044107
430,Neotropic Cormorant,1,Windsor Lake,US-CO,27 Jun 2001,L165687,S27858049
431,Double-crested Cormorant,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
432,Magellanic Cormorant,1,Punta Guabún,CL-LL,04 Feb 2010,L516535,S6591637
433,Guanay Cormorant,25,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S6591613
434,South Georgia Shag,500,Shag Rocks,GS-,11 Feb 2015,L678557,S24898502
435,Imperial Cormorant,15,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S6591633
436,Antarctic Shag,10,Brown Bluff,AQ-,18 Feb 2015,L849777,S26237869
437,Anhinga,,Blakeley Historic SP,US-AL,07 Jun 2003,L1869403,S31511381
438,African Darter,1,Lake Basaka--north shore,ET-OR,27 Dec 2014,L1550639,S24918436
439,Oriental Darter,,Tissamaharama area,LK-3,01 Apr 2014,L4288327,S27680426
440,Australasian Darter,3,Walkamin,AU-QLD,28 Dec 2015,L2540550,S26483769
441,American White Pelican,4,Chatfield State Park,US-CO,08 Oct 2000,L4317432,S27858450
442,Brown Pelican,5,Stinson Beach,US-CA,28 Mar 2001,L591433,S27858055
443,Peruvian Pelican,,Sanctuario Nacional Lagunas de Mejía,PE-ARE,14 Nov 2009,L2419119,S31626121
444,Great White Pelican,45,Lake Langano--Simbo Lodge,ET-OR,27 Dec 2014,L3284689,S24918439
445,Australian Pelican,12,Cairns Esplanade (southern end),AU-QLD,27 Dec 2015,L3812503,S26468001
446,Pink-backed Pelican,29,Gambela--Airport Road,ET-GA,16 Dec 2014,L3223185,S24918364
447,Spot-billed Pelican,,Tissamaharama area,LK-3,01 Apr 2014,L4288327,S27680426
448,Hamerkop,3,Gambela--Metu Road track,ET-GA,16 Dec 2014,L3219566,S24918369
449,Pinnated Bittern,1,Bagaces to Palo Verde road--Falconiana,CR-G,02 Jan 2004,L1181356,S30625698
450,American Bittern,1,Hammonasset Beach SP,US-CT,25 Nov 1998,L298379,S27878641
451,Great Bittern,1,"RU-Republic of Buryatia-Baykal Ozero (52.3593,106.4023)",RU-BU,17 Jun 2017,L6000647,S37716160
452,Australasian Bittern,1,Fivebough Wetlands,AU-NSW,13 Jan 2016,L933518,S26868089
453,Zigzag Heron,2,Sacha Lodge,EC-U,23 Feb 2016,L882540,S27787051
454,Yellow Bittern,,Tissamaharama area,LK-3,01 Apr 2014,L4288327,S27680426
455,Little Bittern,1,Gambela--western tracks,ET-GA,15 Dec 2014,L3221867,S24918362
456,Cinnamon Bittern,,Tissamaharama area,LK-3,01 Apr 2014,L4288327,S27680426
457,Black Bittern,1,Nimbokrang--Jalan Korea swamp forest,ID-IJ,07 Jul 2009,L986718,S27885217
458,Least Bittern,1,Havasu NWR,US-AZ,08 May 2005,L417621,S27858285
459,Stripe-backed Bittern,,Lampa--Puente Negro,CL-RM,02 Nov 2012,L516503,S27876911
460,Rufescent Tiger-Heron,1,Laguna Pañacocha,EC-U,19 Jun 2006,L2706233,S26162843
461,Fasciated Tiger-Heron,1,Kiri Lodge,CR-C,20 Dec 2003,L1126300,S30625778
462,Bare-throated Tiger-Heron,,Rio Frio res. site,CR-H,27 Dec 2003,L3846542,S30625729
463,Great Blue Heron,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
464,Gray Heron,1,Bannadake Park,JP-47,08 Dec 2013,L4867882,S31164925
465,Cocoi Heron,1,Reserva Biológica Limoncocha,EC-U,14 Jun 2006,L1396083,S26162593
466,Pacific Heron,2,Doctor's Creek Reserve,AU-QLD,05 Jan 2016,L2559145,S26689659
467,Black-headed Heron,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
468,Great-billed Heron,1,Batanta I.--Walibed,ID-IJ,23 Jul 2009,L984639,S27885234
469,Goliath Heron,1,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S31326376
470,Purple Heron,2,Sokabara,JP-47,08 Dec 2013,L4867856,S31164864
471,Great Egret,,Hammonasset Beach SP,US-CT,12 Oct 1998,L298379,S27878656
472,Intermediate Egret,,Nimbokrang--Jalan Korea swamp forest,ID-IJ,04 Jul 2009,L986718,S27885213
473,White-faced Heron,3,La Foa - Road south of the river,NC-,18 Dec 2015,L4078018,S26369834
474,Little Egret,2,国頭村--安田--(株)ピッグファーム沖縄 (Kunigami--Ada Pig Farm),JP-47,10 Dec 2013,L1484228,S26147400
475,Pacific Reef-Heron,4,Sulawati I.--Kalyan,ID-IJ,24 Jul 2009,L984714,S27885235
476,Snowy Egret,,Hammonasset Beach SP,US-CT,12 Oct 1998,L298379,S27878656
477,Little Blue Heron,1,Land Between The Lakes Recreation Area (TN),US-TN,31 May 2003,L628185,S31510584
478,Tricolored Heron,1,Arapahoe Bend Natural Area--Rigden Reservoir (Strauss Cabin Lake),US-CO,18 Jun 2001,L294128,S31447881
479,Reddish Egret,1,Neenoshe Reservoir,US-CO,20 Jul 2001,L165236,S27878660
480,Black Heron,1,Lake Ziway--southwest shore,ET-OR,29 Dec 2014,L1550649,S24918483
481,Cattle Egret,1,Hammonasset Beach SP,US-CT,12 Oct 1998,L298379,S27878656
482,Squacco Heron,1,Gambela--Metu Road track,ET-GA,16 Dec 2014,L3219566,S24918369
483,Indian Pond-Heron,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
484,Chinese Pond-Heron,1,"Dayuan, Taoyuan County 337, Dayuan TW-Taiwan (25.0458,121.2144)",TW-TAO,10 Mar 2018,L7041745,S43509425
485,Green Heron,,Putnam,US-NY,01 Jun 1900,L112630,S44995348
486,Striated Heron,1,Reserva Mangaloma,EC-P,05 Apr 2006,L600104,S26162418
487,Agami Heron,1,Reserva Forestal del Caura,VE-F,05 Jan 2007,L1341767,S26161657
488,Whistling Heron,1,Maripa - Caicara Road,VE-F,06 Jan 2007,L4052250,S26161775
489,Capped Heron,2,Reserva Biológica Limoncocha,EC-U,14 Jun 2006,L1396083,S26162593
490,Black-crowned Night-Heron,,Great Gull Island,US-NY,01 Jan 1900,L976281,S44995051
491,Rufous Night-Heron,1,Amoa River mouth,NC-,19 Dec 2015,L4078519,S26371916
492,Yellow-crowned Night-Heron,,Río Tarcoles--river mouth,CR-P,05 Jan 2004,L1274891,S30625684
493,White-backed Night-Heron,1,Wilderness NP--Half-collared Kingfisher trail,ZA-WC,10 Oct 2015,L988168,S26256957
494,Malayan Night-Heron,2,Bannadake Park,JP-47,08 Dec 2013,L4867882,S31164925
495,Boat-billed Heron,,PN Carara--Sendero La Meandrica,CR-P,06 Jan 2004,L442257,S30625683
496,White Ibis,,Blakeley Historic SP,US-AL,07 Jun 2003,L1869403,S31511381
497,Scarlet Ibis,4,Laguna de Unare,VE-B,28 Dec 2006,L2473554,S26161648
498,Glossy Ibis,1,Stagecoach Reservoir,US-CO,19 May 2002,L338916,S27858076
499,White-faced Ibis,15,Yolo Bypass Wildlife Area--Auto Tour Route,US-CA,27 Mar 2001,L2498310,S31530754
500,Puna Ibis,6,Paso Patapampa,PE-ARE,13 Nov 2009,L605014,S31619840
501,Sharp-tailed Ibis,23,Hato El Porvenir,VE-E,08 Jan 2007,L4052211,S26161658
502,Green Ibis,7,El Tigre wet fields (Sarapiquí),CR-H,29 Dec 2003,L1456330,S30625717
503,Bare-faced Ibis,30,Between San Fernando de Apure and Rio Capanaparo,VE-C,07 Jan 2007,L4052258,S26161773
504,Plumbeous Ibis,,Barba Azul Nature Reserve,BO-B,11 Sep 2014,L1133586,S28880640
505,Buff-necked Ibis,6,Hato El Porvenir,VE-E,08 Jan 2007,L4052211,S26161658
506,Black-faced Ibis,2,Satipo Rd Lake,PE-JUN,24 Nov 2009,L846514,S6591541
507,Sacred Ibis,7,Gambela--western tracks,ET-GA,15 Dec 2014,L3221867,S24918362
508,Black-headed Ibis,,Kitulgala area,LK-9,25 Mar 2014,L4285654,S27666295
509,Australian Ibis,4,"Tingira Street, Portsmith, Cairns.",AU-QLD,27 Dec 2015,L2540955,S26467075
510,Straw-necked Ibis,2,Mareeba--Bicentennial Lakes,AU-QLD,28 Dec 2015,L1908217,S26505414
511,Southern Bald Ibis,20,Wakkerstroom area (Please be more specific),ZA-MP,22 Sep 2015,L930824,S26215164
512,Hadada Ibis,6,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S24918344
513,Wattled Ibis,18,Sululta Plains -- stop #1,ET-OR,19 Dec 2014,L3289434,S24918375
514,Eurasian Spoonbill,,Uda Walawe NP,LK-8,01 Apr 2014,L1122655,S27680425
515,Royal Spoonbill,8,Hasties Swamp National Park,AU-QLD,27 Dec 2015,L930908,S26467993
516,African Spoonbill,4,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S31326376
517,Black-faced Spoonbill,1,那覇市--具志干潟IBA--瀬長島潟 (Naha--Gushi Tidal Flat IBA--Senagajima Lagoon),JP-47,11 Dec 2013,L1480078,S26147417
518,Yellow-billed Spoonbill,1,Bourke Weir,AU-NSW,08 Jan 2016,L2535502,S26766372
519,Roseate Spoonbill,,PN Palo Verde--OTS Station and marsh,CR-G,03 Jan 2004,L893017,S30625696
520,Black Vulture,1,Lake Hasty (lake and campground),US-CO,14 Aug 2002,L140470,S27858919
