Row #,Species,Count,Location,S/P,Date,LocID,SubID
3288,Brown Prinia - Prinia polychroa,1,Khao Yai NP - 14.4522x101.3657,TH-30,25 Feb 2017,L5515468,S34806419
3289,Hill Prinia - Prinia superciliaris,2,Doi Lang - 20.0619x99.0984,TH-50,14 Feb 2017,L5433020,S34358699
3290,Rufescent Prinia - Prinia rufescens,1,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
3291,Gray-breasted Prinia - Prinia hodgsonii,1,XTBG--suspension bridge,CN-53,09 Jun 2016,L4687909,S30160262
3292,Yellow-bellied Prinia - Prinia flaviventris,19,Mai Po Nature Reserve,HK-,11 Jun 2016,L1012793,S30173270
3293,Tawny-flanked Prinia - Prinia subflava,10,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
3294,Plain Prinia - Prinia inornata,2,Yangkou interior ponds,CN-32,21 May 2016,L4623944,S29807831
3295,Pale Prinia - Prinia somalica,2,Negele-Filtu Road -- track to south 32km east of Negele,ET-SO,04 Jan 2015,L3315053,S21525198
3296,Red-winged Prinia - Prinia erythroptera,2,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
3297,Yellow-vented Eremomela - Eremomela flavicrissalis,1,Negele-Filtu Road -- track to south 32km east of Negele,ET-SO,04 Jan 2015,L3315053,S21525198
3298,Yellow-bellied Eremomela - Eremomela icteropygialis,2,Yabello--Mega triangle,ET-OR,06 Jan 2015,L2099161,S21525202
3299,Green-backed Eremomela - Eremomela canescens,1,Gambela--Dembidolo Road,ET-GA,17 Dec 2014,L3221857,S20934335
3300,Abyssinian Catbird - Parophasma galinieri,5,Bale Mts--Dinsho Park HQ,ET-OR,31 Dec 2014,L2099194,S21633126
3301,African Hill Babbler - Sylvia abyssinica,4,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
3302,Eurasian Blackcap - Sylvia atricapilla,,"Costa Del Sol, Spain",ES-AN,06 Apr 2005,L918645,S6489482
3303,Garden Warbler - Sylvia borin,1,"Barbate, Vejer de la Frontera",ES-AN,09 Apr 2008,L918620,S6490717
3304,Barred Warbler - Sylvia nisoria,1,Kotka--Hovinsaari scrub,FI-09,21 Jun 2015,L3738568,S23989403
3305,Banded Warbler - Sylvia boehmi,5,Negele-Filtu Road -- track to south 32km east of Negele,ET-SO,04 Jan 2015,L3315053,S21525198
3306,Lesser Whitethroat - Sylvia curruca,11,Afar Plains -- first spot,ET-AF,22 Dec 2014,L3314774,S21523975
3307,Brown Warbler - Sylvia lugens,1,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
3308,Subalpine Warbler - Sylvia cantillans,,"Costa Del Sol, Spain",ES-AN,17 Apr 2005,L918645,S6489477
3309,Moltoni's Warbler - Sylvia subalpina,3,Parco Naturale di Migliarino--Fiume Serchio mouth,IT-52,20 Apr 2014,L2772046,S17973514
3310,Sardinian Warbler - Sylvia melanocephala,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
3311,Greater Whitethroat - Sylvia communis,1,"Vejer de la Frontera, Barbate, La Janda",ES-AN,06 Apr 2008,L918626,S6490714
3312,Spectacled Warbler - Sylvia conspicillata,1,Laguna de Medina,ES-AN,08 Apr 2008,L918604,S6490716
3313,Marmora's Warbler - Sylvia sarda,4,Vivario Fort overlook,FR-H,23 Apr 2014,L2798819,S18044623
3314,Dartford Warbler - Sylvia undata,,"Costa Del Sol, Spain",ES-AN,12 Apr 2005,L918645,S6489479
3315,Golden-breasted Fulvetta - Lioparus chrysotis,3,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
3316,Spectacled Fulvetta - Fulvetta ruficapilla,1,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
3317,Chinese Fulvetta - Fulvetta striaticollis,1,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
3318,Gray-hooded Fulvetta - Fulvetta cinereiceps,1,Jiuzhaigou NNR--Primeval Forest ,CN-51,25 May 2016,L4641214,S29915053
3319,Wrentit - Chamaea fasciata,4,San Jacinto Mts.,US-CA,02 Jan 2008,L490515,S3488504
3320,Three-toed Parrotbill - Cholornis paradoxa,1,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
3321,Gray-headed Parrotbill - Psittiparus gularis,3,"20.0740x99.0978 - Feb 14, 2017, 9:30 AM",TH-50,14 Feb 2017,L5435837,S34358708
3322,Spot-breasted Parrotbill - Paradoxornis guttaticollis,1,Doi Lang - 20.0738x99.0975,TH-50,13 Feb 2017,L5429142,S34340578
3323,Reed Parrotbill - Paradoxornis heudei,1,Temple Wood-Magic Wood road,CN-32,21 May 2016,L4623950,S29807848
3324,Spectacled Parrotbill - Sinosuthora conspicillata,1,Jiuzhaigou NNR--lower road ,CN-51,25 May 2016,L4641220,S29915077
3325,Vinous-throated Parrotbill - Sinosuthora webbiana,5,Yangkou interior ponds,CN-32,21 May 2016,L4623944,S29807831
3326,Golden Parrotbill - Suthora verreauxi,1,Longcanggou--lower elevations (below central building),CN-51,02 Jun 2016,L4666925,S30050446
3327,Striated Yuhina - Yuhina castaniceps,11,Chiang Dao Wildlife Sanctuary--Wat Tham Pha Plong,TH-50,12 Feb 2017,L1059220,S34316547
3328,Stripe-throated Yuhina - Yuhina gularis,3,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
3329,White-collared Yuhina - Yuhina diademata,12,"Lama Monastery, Wolong ",CN-51,01 Jun 2016,L4661753,S30022720
3330,African Yellow White-eye - Zosterops senegalensis,9,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
3331,Broad-ringed White-eye - Zosterops poliogastrus,14,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
3332,White-breasted White-eye - Zosterops abyssinicus,8,Dawa River track,ET-OR,05 Jan 2015,L2099169,S21525200
3333,Chestnut-flanked White-eye - Zosterops erythropleurus,5,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3334,Oriental White-eye - Zosterops palpebrosus,4,Doi Lang (Myanmar)--western access,MM-17,13 Feb 2017,L5433059,S34340758
3335,Japanese White-eye - Zosterops japonicus,3,Okinawa - Route 2,JP-47,09 Dec 2013,L2460203,S15906521
3336,Everett's White-eye - Zosterops everetti,3,Kaeng Krachan NP - 12.8255x99.3634,TH-76,21 Feb 2017,L5493171,S34611314
3337,Silver-eye - Zosterops lateralis,5,Lytton Wader Roost and Wynnum Mangrove Boardwalk,AU-QLD,24 Nov 2017,L1177500,S40702355
3338,Chestnut-capped Babbler - Timalia pileata,2,Tha Ton paddies,TH-50,13 Feb 2017,L921137,S34340787
3339,Pin-striped Tit-Babbler - Mixornis gularis,7,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3340,Golden Babbler - Cyanoderma chrysaeum,6,Doi Inthanon NP--Checkpoint #2,TH-50,15 Feb 2017,L5280121,S34379369
3341,Chestnut-winged Babbler - Cyanoderma erythropterum,7,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34414771
3342,Rufous-capped Babbler - Cyanoderma ruficeps,1,Longcanggou--lower elevations (below central building),CN-51,02 Jun 2016,L4666925,S30050446
3343,Rufous-fronted Babbler - Cyanoderma rufifrons,2,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
3344,Coral-billed Scimitar-Babbler - Pomatorhinus ferruginosus,2,Doi Lang--western army checkpoint,TH-50,13 Feb 2017,L5433014,S34340719
3345,White-browed Scimitar-Babbler - Pomatorhinus schisticeps,1,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
3346,Large Scimitar-Babbler - Megapomatorhinus hypoleucos,1,Kaeng Krachan NP - 12.8038x99.4277,TH-76,21 Feb 2017,L5493051,S34610671
3347,Rusty-cheeked Scimitar-Babbler - Megapomatorhinus erythrogenys,6,Doi Lang - 20.0738x99.0975,TH-50,13 Feb 2017,L5429142,S34340578
3348,Black-throated Babbler - Stachyris nigricollis,1,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34414771
3349,Gray-throated Babbler - Stachyris nigriceps,4,Sri Phang-nga NP--headquarters vicinity,TH-82,18 Feb 2017,L1042659,S34444541
3350,Spot-necked Babbler - Stachyris strialata,3,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3351,Collared Babbler - Gampsorhynchus torquatus,4,Kaeng Krachan NP - 12.8199x99.3712,TH-76,21 Feb 2017,L5493080,S34610787
3352,Rufous-winged Fulvetta - Schoeniparus castaneceps,6,Doi Inthanon NP--summit (Ang Ka),TH-50,15 Feb 2017,L1757576,S34379366
3353,Puff-throated Babbler - Pellorneum ruficeps,2,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3354,Buff-breasted Babbler - Pellorneum tickelli,1,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3355,Abbott's Babbler - Turdinus abbotti,2,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34414771
3356,Limestone Wren-Babbler - Turdinus crispifrons,2,Green Stone Forest Park (绿石林森林公园),CN-53,09 Jun 2016,L4690619,S30174056
3357,Gold-fronted Fulvetta - Alcippe variegaticeps,1,Longcanggou--middle elevations (central building to edge of main forest),CN-51,03 Jun 2016,L4669455,S30063403
3358,Brown Fulvetta - Alcippe brunneicauda,3,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34414771
3359,Brown-cheeked Fulvetta - Alcippe poioicephala,2,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3360,Yunnan Fulvetta - Alcippe fratercula,4,Doi Lang - 20.0738x99.0975,TH-50,13 Feb 2017,L5429142,S34340578
3361,Himalayan Cutia - Cutia nipalensis,1,Doi Lang - 20.0197x99.1130,TH-50,12 Feb 2017,L5429109,S34317015
3362,Scaly Chatterer - Turdoides aylmeri,1,Yabello to Mega road,ET-OR,06 Jan 2015,L2099164,S21613253
3363,Rufous Chatterer - Turdoides rubiginosa,8,Afar Plains -- first spot,ET-AF,22 Dec 2014,L3314774,S21523975
3364,White-rumped Babbler - Turdoides leucopygia,10,Debre Libanos Monastery,ET-OR,19 Dec 2014,L1550645,S21015720
3365,Brown Babbler - Turdoides plebejus,3,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
3366,Masked Laughingthrush - Garrulax perspicillatus,9,Mai Po Nature Reserve,HK-,11 Jun 2016,L1012793,S30173270
3367,White-crested Laughingthrush - Garrulax leucolophus,8,Khao Yai NP - 14.3844x101.3849,TH-26,23 Feb 2017,L5501605,S34663324
3368,Lesser Necklaced Laughingthrush - Garrulax monileger,4,Kaeng Krachan NP--Ban Song Nok,TH-76,22 Feb 2017,L2871038,S34634527
3369,Chinese Hwamei - Garrulax canorus,2,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,16 Dec 2013,L1756020,S15984492
3370,Sukatschev's Laughingthrush - Ianthocincla sukatschewi,1,"CN-Sichuan - 33.5970x103.1763 - May 27, 2016, 9:46 PM",CN-51,27 May 2016,L4644302,S29932810
3371,Barred Laughingthrush - Ianthocincla lunulata,2,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
3372,Giant Laughingthrush - Ianthocincla maxima,4,"CN-Sichuan-G213 - 32.8891x103.4922 - May 26, 2016, 8:17 PM",CN-51,26 May 2016,L4641230,S29915122
3373,Greater Necklaced Laughingthrush - Ianthocincla pectoralis,15,Kaeng Krachan NP--Ban Song Nok,TH-76,22 Feb 2017,L2871038,S34634527
3374,Black-throated Laughingthrush - Ianthocincla chinensis,3,Tai Po Kau Nature Reserve,HK-,11 Jun 2016,L1987536,S30173243
3375,Pere David's Laughingthrush - Ianthocincla davidi,2,"CN-Sichuan-G213 - 32.8126x103.5694 - May 26, 2016, 8:16 PM",CN-51,26 May 2016,L4641228,S29915117
3376,Buffy Laughingthrush - Ianthocincla berthemyi,8,Longcanggou--trail from entrance building,CN-51,05 Jun 2016,L4682627,S30132528
3377,White-browed Laughingthrush - Ianthocincla sannio,19,Qinglong Lake,CN-51,06 Jun 2016,L1616778,S30102649
3378,Chinese Babax - Ianthocincla lanceolata,5,"Lama Monastery, Wolong ",CN-51,01 Jun 2016,L4661753,S30022720
3379,Elliot's Laughingthrush - Trochalopteron elliotii,9,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
3380,Silver-eared Laughingthrush - Trochalopteron melanostigma,2,Doi Lang - 20.0738x99.0975,TH-50,13 Feb 2017,L5429142,S34340578
3381,Red-winged Laughingthrush - Trochalopteron formosum,1,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
3382,Black-backed Sibia - Heterophasia melanoleuca,1,Doi Lang - 20.0591x99.0987,TH-50,12 Feb 2017,L5429114,S34317051
3383,Long-tailed Sibia - Heterophasia picaoides,7,Doi Lang--western army checkpoint,TH-50,13 Feb 2017,L5433014,S34340719
3384,Silver-eared Mesia - Leiothrix argentauris,12,Tai Po Kau Nature Reserve,HK-,11 Jun 2016,L1987536,S30173243
3385,Red-billed Leiothrix - Leiothrix lutea,6,Lucca area--Via per Massaciuccoli,IT-52,11 Apr 2014,L2770268,S17837621
3386,Red-tailed Minla - Minla ignotincta,1,Longcanggou--lower elevations (below central building),CN-51,02 Jun 2016,L4666925,S30050446
3387,Rufous-backed Sibia - Minla annectens,1,Doi Lang - 20.0833x99.0981,TH-50,12 Feb 2017,L5429122,S34317093
3388,Gray-faced Liocichla - Liocichla omeiensis,1,Longcanggou--upper elevations (above main forest),CN-51,02 Jun 2016,L4664265,S30036331
3389,Spectacled Barwing - Actinodura ramsayi,2,Doi Lang (Myanmar)--western access,MM-17,13 Feb 2017,L5433059,S34340758
3390,Blue-winged Minla - Actinodura cyanouroptera,3,Longcanggou--middle elevations (central building to edge of main forest),CN-51,03 Jun 2016,L4669455,S30063403
3391,Chestnut-tailed Minla - Actinodura strigula,13,Doi Inthanon NP--summit (Ang Ka),TH-50,15 Feb 2017,L1757576,S34379366
3392,Asian Fairy-bluebird - Irena puella,1,Sri Phang-nga NP--headquarters vicinity,TH-82,18 Feb 2017,L1042659,S34444541
3393,Yellow-bellied Hyliota - Hyliota flavigaster,4,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
3394,Gray-streaked Flycatcher - Muscicapa griseisticta,1,Haiyinsi Temple Wood (海印寺),CN-32,21 May 2016,L2813496,S29867852
3395,Dark-sided Flycatcher - Muscicapa sibirica,1,Haiyinsi Temple Wood (海印寺),CN-32,21 May 2016,L2813496,S29867852
3396,Ferruginous Flycatcher - Muscicapa ferruginea,2,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3397,Asian Brown Flycatcher - Muscicapa dauurica,1,Haiyinsi Temple Wood (海印寺),CN-32,21 May 2016,L2813496,S29867852
3398,Brown-breasted Flycatcher - Muscicapa muttui,2,Longcanggou--lower elevations (below central building),CN-51,03 Jun 2016,L4666925,S30063413
3399,Dusky-brown Flycatcher - Muscicapa adusta,1,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S21296221
3400,Spotted Flycatcher - Muscicapa striata,2,"Coto DoÃ±ana -- El Rocio, La Rocina, El Acebuche",ES-AN,24 Apr 2008,L918623,S6490730
3401,Gambaga Flycatcher - Muscicapa gambagae,1,Gambela--Dembidolo Road,ET-GA,15 Dec 2014,L3221857,S20925311
3402,Grayish Flycatcher - Bradornis microrhynchus,6,Awash NP--southern section,ET-AF,24 Dec 2014,L1550655,S21612603
3403,Pale Flycatcher - Agricola pallidus,1,Gambela--western tracks,ET-GA,15 Dec 2014,L3221867,S20925403
3404,Silverbird - Melaenornis semipartitus,1,Gambela--western tracks,ET-GA,15 Dec 2014,L3221867,S20925403
3405,Northern Black-Flycatcher - Melaenornis edolioides,1,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
3406,Abyssinian Slaty-Flycatcher - Melaenornis chocolatinus,5,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
3407,Black Scrub-Robin - Cercotrichas podobe,3,Bilen Lodge,ET-AF,22 Dec 2014,L3236312,S21016101
3408,Red-backed Scrub-Robin - Cercotrichas leucophrys,1,Awash NP--southern section,ET-AF,23 Dec 2014,L1550655,S21523968
3409,Oriental Magpie-Robin - Copsychus saularis,3,Qinglong Lake,CN-51,06 Jun 2016,L1616778,S30102649
3410,White-rumped Shama - Copsychus malabaricus,8,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3411,White-gorgeted Flycatcher - Anthipes monileger,2,Doi Lang - 20.0738x99.0975,TH-50,14 Feb 2017,L5429142,S34358705
3412,Hainan Blue Flycatcher - Cyornis hainanus,3,Tai Po Kau Nature Reserve,HK-,11 Jun 2016,L1987536,S30173243
3413,Pale Blue Flycatcher - Cyornis unicolor,1,Doi Lang - 20.0738x99.0975,TH-50,14 Feb 2017,L5429142,S34358705
3414,Chinese Blue Flycatcher - Cyornis glaucicomans,1,Longcanggou--lower elevations (below central building),CN-51,02 Jun 2016,L4666925,S30050446
3415,Hill Blue Flycatcher - Cyornis banyumas,9,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
3416,Large Niltava - Niltava grandis,3,Doi Inthanon NP--Checkpoint #2,TH-50,15 Feb 2017,L5280121,S34379369
3417,Fujian Niltava - Niltava davidi,7,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3418,Rufous-bellied Niltava - Niltava sundara,1,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3419,Verditer Flycatcher - Eumyias thalassinus,1,Longcanggou--upper forest,CN-51,02 Jun 2016,L4664269,S30036346
3420,Rüppell's Robin-Chat - Cossypha semirufa,2,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
3421,White-browed Robin-Chat - Cossypha heuglini,2,Gambela--Airport Road,ET-GA,16 Dec 2014,L3223185,S20934343
3422,Red-capped Robin-Chat - Cossypha natalensis,1,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
3423,Snowy-crowned Robin-Chat - Cossypha niveicapilla,1,Gambela--Airport Road,ET-GA,16 Dec 2014,L3223185,S20934343
3424,Spotted Morning-Thrush - Cichladusa guttata,2,Dawa River track,ET-OR,05 Jan 2015,L2099169,S21525200
3425,European Robin - Erithacus rubecula,,"Costa Del Sol, Spain",ES-AN,06 Apr 2005,L918645,S6489482
3426,Lesser Shortwing - Brachypteryx leucophris,1,Tai Po Kau Nature Reserve,HK-,11 Jun 2016,L1987536,S30173243
3427,Ryukyu Robin - Larvivora komadori,18,国頭村--辺野喜ダム (Kunigami--Benoki Dam),JP-47,09 Dec 2013,L1482172,S15965906
3428,Indian Blue Robin - Larvivora brunnea,5,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3429,Siberian Blue Robin - Larvivora cyane,1,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34414771
3430,Thrush Nightingale - Luscinia luscinia,3,"Helsinki--Viikki, Vanhankaupunginlahti",FI-18,06 Jun 2015,L2975220,S23796256
3431,Common Nightingale - Luscinia megarhynchos,,"Costa Del Sol, Spain",ES-AN,06 Apr 2005,L918645,S6489482
3432,White-bellied Redstart - Luscinia phaenicuroides,3,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
3433,Bluethroat - Luscinia svecica,2,Kavik Airstrip,US-AK,02 Jun 2012,L1567989,S10901557
3434,Blue Whistling-Thrush - Myophonus caeruleus,2,Longcanggou--trail from entrance building,CN-51,05 Jun 2016,L4682627,S30132528
3435,White-crowned Forktail - Enicurus leschenaulti,1,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3436,Chestnut-naped Forktail - Enicurus ruficapillus,1,Sri Phang-nga NP--headquarters vicinity,TH-82,17 Feb 2017,L1042659,S34414771
3437,Firethroat - Calliope pectardens,2,"Lama Monastery, Wolong ",CN-51,01 Jun 2016,L4661753,S30022720
3438,Siberian Rubythroat - Calliope calliope,1,別海町--野付半島-- ナラワラ (Betsukai--Notsuke Peninsula--Narawara),JP-01,26 Dec 2013,L2384992,S16086073
3439,Chinese Rubythroat - Calliope tschebaiewi,5,Balangshan--km 114 area,CN-51,01 Jun 2016,L4661757,S30022692
3440,Grandala - Grandala coelicolor,1,Balang Shan Pass,CN-51,30 May 2016,L947411,S30004326
3441,Red-flanked Bluetail - Tarsiger cyanurus,1,軽井沢町--野鳥の森 (Karuizawa--Wild Bird Forest),JP-20,15 Dec 2013,L1756020,S15970987
3442,Himalayan Bluetail - Tarsiger rufilatus,1,Gonggangling Pass--upper track,CN-51,26 May 2016,L4641222,S29915100
3443,White-browed Bush-Robin - Tarsiger indicus,3,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3444,Golden Bush-Robin - Tarsiger chrysaeus,3,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004323
3445,Korean Flycatcher - Ficedula zanthopygia,1,"Magic Wood, Yangkou",CN-32,23 May 2016,L4632011,S29854154
3446,Narcissus Flycatcher - Ficedula narcissina,1,"Magic Wood, Yangkou",CN-32,22 May 2016,L4632011,S29867851
3447,Mugimaki Flycatcher - Ficedula mugimaki,1,"Magic Wood, Yangkou",CN-32,22 May 2016,L4632011,S29867851
3448,Slaty-backed Flycatcher - Ficedula sordida,9,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
3449,Slaty-blue Flycatcher - Ficedula tricolor,2,Longcanggou--middle elevations (central building to edge of main forest),CN-51,03 Jun 2016,L4669455,S30063403
3450,Snowy-browed Flycatcher - Ficedula hyperythra,6,Longcanggou--lower elevations (below central building),CN-51,02 Jun 2016,L4666925,S30050446
3451,Rufous-gorgeted Flycatcher - Ficedula strophiata,2,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3452,Little Pied Flycatcher - Ficedula westermanni,1,Doi Lang - 20.0451x99.1038,TH-50,12 Feb 2017,L5429112,S34317034
3453,Taiga Flycatcher - Ficedula albicilla,1,"Magic Wood, Yangkou",CN-32,22 May 2016,L4632011,S29867851
3454,Red-breasted Flycatcher - Ficedula parva,1,Hilpanmäki forests,FI-02,07 Jun 2015,L3702897,S23811398
3455,Semicollared Flycatcher - Ficedula semitorquata,1,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
3456,European Pied Flycatcher - Ficedula hypoleuca,2,Refugio de Juanar,ES-AN,15 Apr 2008,L918619,S6490723
3457,Blue-fronted Redstart - Phoenicurus frontalis,1,Gonggangling Pass--upper track,CN-51,26 May 2016,L4641222,S29915100
3458,Plumbeous Redstart - Phoenicurus fuliginosus,9,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3459,White-capped Redstart - Phoenicurus leucocephalus,1,Jiuzhaigou NNR--Mirror Lake area,CN-51,25 May 2016,L4641213,S29915045
3460,Common Redstart - Phoenicurus phoenicurus,1,Benahaví­s,ES-AN,17 Apr 2008,L918606,S6490725
3461,White-throated Redstart - Phoenicurus schisticeps,5,Gonggangling Pass,CN-51,24 May 2016,L4641186,S29914857
3462,Black Redstart - Phoenicurus ochruros,1,Camargue--pools south of Salin de Giraud,FR-U,06 Apr 2014,L2749573,S17765916
3463,Daurian Redstart - Phoenicurus auroreus,2,奄美大島--住用町--マングローブ原生林 (Amami--Sumiyo Mangrove Forest),JP-46,12 Dec 2013,L1667921,S15965931
3464,Little Rock-Thrush - Monticola rufocinereus,2,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,19 Dec 2014,L1550631,S21327441
3465,Chestnut-bellied Rock-Thrush - Monticola rufiventris,2,Doi Lang - 20.0619x99.0984,TH-50,14 Feb 2017,L5433020,S34358699
3466,Rufous-tailed Rock-Thrush - Monticola saxatilis,1,Saint-Etienne--Col de Noyer,FR-U,29 Apr 2014,L2815299,S18138736
3467,Blue Rock-Thrush - Monticola solitarius,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
3468,Whinchat - Saxicola rubetra,,"Costa Del Sol, Spain",ES-AN,05 Apr 2005,L918645,S6489352
3469,European Stonechat - Saxicola rubicola,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
3470,Siberian Stonechat - Saxicola maurus,2,Jemma Valley--Lemi escarpment,ET-AM,20 Dec 2014,L1550642,S21015734
3471,African Stonechat - Saxicola torquatus,1,Bale Mts--Dinsho wetland,ET-OR,31 Dec 2014,L2099195,S21633256
3472,Pied Bushchat - Saxicola caprata,1,Tha Ton paddies,TH-50,13 Feb 2017,L921137,S34340787
3473,Gray Bushchat - Saxicola ferreus,2,Doi Lang - 20.0713x99.0956,TH-50,12 Feb 2017,L5429116,S34317070
3474,Rüppell's Chat - Myrmecocichla melaena,2,Debre Libanos Monastery,ET-OR,19 Dec 2014,L1550645,S21015720
3475,Mocking Cliff-Chat - Thamnolaea cinnamomeiventris,3,Jemma Valley--Lemi escarpment,ET-AM,20 Dec 2014,L1550642,S21015734
3476,White-winged Cliff-Chat - Thamnolaea semirufa,4,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,19 Dec 2014,L1550631,S21327441
3477,Familiar Chat - Cercomela familiaris,1,Jemma Valley--tributary south of river crossing,ET-AM,20 Dec 2014,L3284861,S21312893
3478,Brown-tailed Chat - Cercomela scotocerca,12,Sof Omar Caves,ET-OR,01 Jan 2015,L3160299,S21525193
3479,Sombre Chat - Cercomela dubia,2,Lake Basaka--north shore,ET-OR,27 Dec 2014,L1550639,S21523963
3480,Blackstart - Cercomela melanura,4,Lake Basaka--north shore,ET-OR,27 Dec 2014,L1550639,S21523963
3481,Moorland Chat - Cercomela sordida,3,Sululta Plains--pond complex,ET-OR,19 Dec 2014,L3236254,S21015489
3482,Black Wheatear - Oenanthe leucura,1,Ronda,ES-AN,14 Apr 2008,L918614,S6490722
3483,Northern Wheatear - Oenanthe oenanthe,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
3484,Abyssinian Wheatear - Oenanthe lugubris,4,Jemma Valley--Lemi escarpment,ET-AM,20 Dec 2014,L1550642,S21015734
3485,Pied Wheatear - Oenanthe pleschanka,2,Sululta Plains--pond complex,ET-OR,19 Dec 2014,L3236254,S21015489
3486,Black-eared Wheatear - Oenanthe hispanica,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
3487,Isabelline Wheatear - Oenanthe isabellina,3,Jemma Valley--tributary south of river crossing,ET-AM,20 Dec 2014,L3284861,S21312893
3488,Red-breasted Wheatear - Oenanthe bottae,1,Sululta Plains--Red-breasted Wheatear spot,ET-OR,19 Dec 2014,L3236259,S21015505
3489,Abyssinian Ground-Thrush - Geokichla piaggiae,2,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S21296221
3490,Orange-headed Thrush - Geokichla citrina,1,Sri Phang-nga NP--headquarters vicinity,TH-82,18 Feb 2017,L1042659,S34444541
3491,Long-tailed Thrush - Zoothera dixoni,2,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
