Row #,Species,Count,Location,S/P,Date,LocID,SubID
63,Tundra Swan,4,Point Lookout State Park,US-MD,08 Feb 2009,L126618,S4543580
64,Whooper Swan,12,羅臼村--羅臼漁港 (Rausu--Rausu Fishing Port),JP-01,26 Dec 2013,L1557969,S16086025
65,Coscoroba Swan,2,Caulín,CL-LL,05 Feb 2010,L516521,S5862510
66,Comb Duck,1,Loja-Macara bus,EC-L,09 Jan 2010,L863247,S6083660
67,Andean Goose,9,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,20 Nov 2009,L846513,S5877051
68,Upland Goose,4,Laguna del Maule and environs,CL-ML,03 Feb 2010,L843341,S5853332
69,Kelp Goose,17,MN Islotes de Puñihuil,CL-LL,05 Feb 2010,L571412,S5862506
70,Ashy-headed Goose,15,Yaldad,CL-LL,07 Feb 2010,L846316,S5875543
71,Egyptian Goose,1,Sululta Plains -- stop #1,ET-OR,19 Dec 2014,L3289434,S21327432
72,Ruddy Shelduck,2,Bale Mts--Goba escarpment,ET-OR,31 Dec 2014,L2099193,S21327340
73,Australian Shelduck,1,"Calder Highway, Kurting AU-VIC (-36.5402,143.8130)",AU-VIC,03 Dec 2017,L6529550,S40896715
74,Common Shelduck,6,Huelva marshes to La Rocina,ES-AN,22 Apr 2008,L918615,S6490728
75,Radjah Shelduck,4,Freshwater and Saltwater Lakes (Centenary Lakes),AU-QLD,27 Nov 2017,L3319994,S40775513
76,Spur-winged Goose,35,Bishangari Lodge,ET-OR,28 Dec 2014,L2825615,S21296221
77,Flying Steamer-Duck,2,PN Conguillío,CL-AR,09 Feb 2010,L571161,S5888993
78,Flightless Steamer-Duck,12,MN Islotes de Puñihuil,CL-LL,05 Feb 2010,L571412,S5862506
79,Crested Duck,15,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
80,Spectacled Duck,1,Lago Colbún,CL-ML,03 Feb 2010,L571417,S5853336
81,Muscovy Duck,2,Contamana River,PE-LOR,03 Dec 2009,L846515,S5877067
82,Green Pygmy-Goose,20,Lake Mitchell--Quaids Dam,AU-QLD,29 Nov 2017,L949553,S40799947
83,Cotton Pygmy-Goose,3,Phetchaburi--Ban Khum fish ponds and paddies,TH-76,21 Feb 2017,L3563802,S34610793
84,African Pygmy-Goose,6,Lake Ziway--southwest shore,ET-OR,29 Dec 2014,L1550649,S21525183
85,Wood Duck,,"Vinebrook/Arboretum Roads, Manomet",US-MA,30 May 2005,L3676241,S3703334
86,Mandarin Duck,34,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S16001293
87,Maned Duck,14,University of Queensland--UQ Lakes,AU-QLD,24 Nov 2017,L1161285,S40702390
88,Brazilian Teal,7,Riberalta--Hamburgo,BO-B,29 Aug 2013,L2337822,S15043890
89,Torrent Duck,4,Guango Lodge,EC-N,30 Nov 2008,L489428,S4346845
90,Baikal Teal,2000,加賀市--片野鴨池/鴨池観察館 (Kaga--Katano Kamoike / Kamoike Observation Center),JP-17,19 Dec 2013,L1483149,S16022969
91,Garganey,12,Camargue--Mas d'Agon,FR-U,02 Apr 2014,L932858,S17705665
92,Hottentot Teal,4,Sululta Plains--pond complex,ET-OR,19 Dec 2014,L3236254,S21015489
93,Puna Teal,60,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
94,Blue-winged Teal,,Monroe,US-FL,28 Jan 2005,L111131,S3704704
95,Cinnamon Teal,,Pima,US-AZ,14 Jan 2007,L110866,S3704678
96,Red Shoveler,8,Humedal Pudeto--norte,CL-LL,05 Feb 2010,L1033588,S5862508
97,Australian Shoveler,60,Western Treatment Plant (Werribee)--T Section Ponds,AU-VIC,08 Dec 2017,L1174063,S41005564
98,Northern Shoveler,,Essex,US-MA,01 Oct 2004,L111987,S3701908
99,Gadwall,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
100,Falcated Duck,1,Karuizawa--small pond,JP-20,16 Dec 2013,L2467654,S15984493
101,Eurasian Wigeon,1,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
102,American Wigeon,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
103,Chiloe Wigeon,9,Lago Colbún,CL-ML,02 Feb 2010,L571417,S5853335
104,Yellow-billed Duck,25,Sululta Plains--pond complex,ET-OR,19 Dec 2014,L3236254,S21015489
105,Pacific Black Duck,2,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
106,Eastern Spot-billed Duck,2,国頭村--安田--(株)ピッグファーム沖縄 (Kunigami--Ada Pig Farm),JP-47,10 Dec 2013,L1484228,S15966200
107,Mallard,,Manomet Inc.,US-MA,02 Sep 2004,L207383,S3701776
108,American Black Duck,,Arlington Reservoir,US-MA,02 Oct 2004,L358557,S3701761
109,Mottled Duck,2,Savannah NWR--Laurel Hill Wildlife Dr,US-SC,08 Jan 2012,L450139,S9539258
110,Cape Teal,2,Lake Abijata--south end,ET-OR,29 Dec 2014,L3284706,S21296220
111,White-cheeked Pintail,1,Refugio de Vida Silvestre Los Pantanos de Villa,PE-LIM,29 Nov 2009,L492947,S5877064
112,Red-billed Duck,4,Lake Cheleleka--NW viewpoint,ET-OR,10 Jan 2015,L3557628,S21525212
113,Northern Pintail,,Parker River NWR,US-MA,27 Oct 2004,L129046,S3701648
114,Yellow-billed Pintail,137,Lago San Pablo,EC-I,08 Jan 2009,L633169,S4448863
115,Green-winged Teal,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
116,Andean Teal,2,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
117,Yellow-billed Teal,120,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
118,Gray Teal,2,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
119,Chestnut Teal,2,Luggage Point (restricted access due to construction 2018),AU-QLD,24 Nov 2017,L2559152,S40702350
120,Pink-eared Duck,54,"Priors Pocket, Moggill",AU-QLD,25 Nov 2017,L2558779,S40714697
121,Red-crested Pochard,8,Laguna de Medina,ES-AN,08 Apr 2008,L918604,S6490716
122,Southern Pochard,26,Lake Cheleleka--NW viewpoint,ET-OR,10 Jan 2015,L3557628,S21525212
123,Rosy-billed Pochard,2,Lago Colbún,CL-ML,03 Feb 2010,L571417,S5853336
124,Canvasback,,Fresh Pond,US-MA,06 Nov 2004,L207370,S3703351
125,Redhead,,Fresh Pond,US-MA,01 Oct 2005,L207370,S3703337
126,Common Pochard,,"Costa Del Sol, Spain",ES-AN,16 Apr 2005,L918645,S6489476
127,Ring-necked Duck,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
128,Ferruginous Duck,1,Lake Cheleleka--south end,ET-OR,11 Jan 2015,L3557622,S22817665
129,White-eyed Duck,1,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
130,Tufted Duck,1,Central Pond,US-RI,05 Feb 2008,L490526,S3488527
131,Greater Scaup,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
132,Lesser Scaup,,Fresh Pond,US-MA,06 Nov 2004,L207370,S3703351
133,Steller's Eider,4,Arctic NWR--Canning River Delta (ASDN camp),US-AK,13 Jun 2014,L1619148,S19207140
134,Spectacled Eider,4,Arctic NWR--Canning River Delta (ASDN camp),US-AK,13 Jun 2012,L1619148,S11130997
135,King Eider,,Essex,US-MA,02 Feb 2005,L111987,S3701847
136,Common Eider,,Manomet Inc.,US-MA,15 Sep 2004,L207383,S3701690
137,Harlequin Duck,,Essex,US-MA,01 Jan 2005,L111987,S3701839
138,Surf Scoter,,Manomet Inc.,US-MA,07 Oct 2004,L207383,S3703460
139,White-winged Scoter,,Manomet Inc.,US-MA,23 Sep 2004,L207383,S3701750
140,Common Scoter,43,"Coto DoÃ±ana -- El Rocio, La Rocina, El Acebuche",ES-AN,24 Apr 2008,L918623,S6490730
141,Black Scoter,,Essex,US-MA,05 Feb 2005,L111987,S3701752
142,Long-tailed Duck,,Barnstable,US-MA,30 Oct 2004,L111983,S3701739
143,Bufflehead,,Essex,US-MA,01 Jan 2005,L111987,S3701839
144,Common Goldeneye,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
145,Barrow's Goldeneye,,Bristol,US-MA,02 Jan 2005,L111985,S3703283
146,Smew,3,Uchinada--canal,JP-17,18 Dec 2013,L2472508,S16009307
147,Hooded Merganser,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
148,Common Merganser,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
149,Red-breasted Merganser,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
150,Scaly-sided Merganser,1,さつま町--川内川--宮之城大橋(轟町) (Satsuma--Sendai River--Miyanojo-Ohashi Bridge (Todoromachi)),JP-46,21 Dec 2013,L2037394,S16059234
151,Ruddy Duck,,Fresh Pond,US-MA,06 Nov 2004,L207370,S3703351
152,White-headed Duck,77,Laguna de Medina,ES-AN,08 Apr 2008,L918604,S6490716
153,Lake Duck,2,Lago Tarahuín,CL-LL,07 Feb 2010,L774610,S5875533
154,Blue-billed Duck,3,Western Treatment Plant (Werribee)--Lake Borrie,AU-VIC,08 Dec 2017,L2548999,S41370337
155,Musk Duck,3,Western Treatment Plant (Werribee)--Lake Borrie,AU-VIC,08 Dec 2017,L2548999,S41370337
156,Australian Brushturkey,1,Gold Creek Reservoir,AU-QLD,25 Nov 2017,L976352,S40714707
157,Malleefowl,2,"AU-VIC-Hopetoun-Walpeup Road (-35.2526,142.1384)",AU-VIC,04 Dec 2017,L6533263,S40900820
158,Orange-footed Scrubfowl,2,Freshwater and Saltwater Lakes (Centenary Lakes),AU-QLD,27 Nov 2017,L3319994,S40775513
159,Plain Chachalaca,1,Puerto Morelos--north end,MX-ROO,17 Dec 2012,L1839062,S12309709
160,Gray-headed Chachalaca,,Caño Negro--Río Frío,CR-A,12 Jan 2006,L1428330,S3704825
161,West Mexican Chachalaca,1,Playa Zipolite scrubby track,MX-OAX,09 Jan 2013,L1874783,S12550668
162,Chaco Chachalaca,1,Quebrada de Cafayate,AR-A,04 Aug 2013,L844319,S14872075
163,White-bellied Chachalaca,1,Above Mapastepec,MX-CHP,04 Jan 2013,L1865713,S12513210
164,Colombian Chachalaca,7,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,17 Jun 2011,L603931,S8440471
165,Speckled Chachalaca,1,La Selva Lodge,EC-U,18 Dec 2008,L471722,S4374955
166,Andean Guan,1,Cordillera Guacamayos--Trail from parking area,EC-N,02 Dec 2008,L468859,S4346777
167,Red-faced Guan,4,Río Yala,AR-Y,04 Aug 2013,L844832,S14872051
168,Spix's Guan,2,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
169,Crested Guan,,PN Arenal,CR-A,10 Jan 2006,L325849,S3704822
170,White-winged Guan,5,Quebrada El Limón (Valqui E4.2),PE-PIU,11 Jan 2010,L493316,S6084055
171,Dusky-legged Guan,1,PN Calilegua,AR-Y,11 Aug 2013,L756209,S14915683
172,Blue-throated Piping-Guan,2,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
173,Wattled Guan,3,Cabañas San Isidro,EC-N,23 Nov 2008,L489454,S4345441
174,Black Guan,,Monteverde,CR-P,07 Jan 2006,L311635,S3704821
175,Sickle-winged Guan,2,Cabañas San Isidro,EC-N,22 Nov 2008,L489454,S4345440
176,Highland Guan,1,Cerro Paquisis,GT-SO,08 May 2017,L4125641,S36717088
177,Horned Guan,1,Cerro Paquisis,GT-SO,08 May 2017,L4125641,S36717088
178,Nocturnal Curassow,2,Yasuni Biological Research Station,EC-D,06 Jan 2011,L685430,S7430519
179,Salvin's Curassow,1,RN Allpahuayo Mishana,PE-LOR,29 Dec 2009,L3633118,S5994203
180,Great Curassow,,PN Arenal,CR-A,11 Jan 2006,L325849,S3704819
181,Helmeted Guineafowl,6,Gambela--Airport Road,ET-GA,16 Dec 2014,L3223185,S20934343
182,Vulturine Guineafowl,45,Wachile-Mega road,ET-OR,05 Jan 2015,L3332311,S21633713
183,Long-tailed Wood-Partridge,2,Camino La Cumbre--Oeste,MX-OAX,13 Jan 2013,L304462,S12593871
184,Buffy-crowned Wood-Partridge,4,Cerro Paquisis,GT-SO,08 May 2017,L4125641,S36717088
185,Northern Bobwhite,10,Barnstable,US-MA,19 Dec 2006,L111983,S3704717
186,Black-throated Bobwhite,6,Reserva de la Biosfera Ría Lagartos--Rancho San Salvador,MX-YUC,17 Feb 2014,L262288,S17077954
187,Crested Bobwhite,1,RN Bellavista,CO-CAL,29 Jun 2011,L4465017,S8493272
188,Scaled Quail,20,Portal,US-AZ,13 Jul 2007,L129060,S3681753
189,California Quail,3,RN Altos de Lircay,CL-ML,02 Feb 2010,L1186273,S5853334
190,Gambel's Quail,5,Sweetwater Wetlands,US-AZ,14 Jan 2007,L208918,S3681626
191,Montezuma Quail,1,Cochise,US-AZ,19 Jul 2007,L110857,S3681761
192,Singing Quail,2,Zona Arqueológica Palenque,MX-CHP,02 Jan 2013,L305877,S12469003
193,Marbled Wood-Quail,3,Yasuni Biological Research Station,EC-D,08 Jan 2011,L685430,S7430521
194,Chestnut Wood-Quail,2,RNA Arrierito Antioqueño (Chestnut-capped Piha Reserve),CO-ANT,17 Jun 2011,L603931,S8440471
195,Dark-backed Wood-Quail,1,Refugio Paz de las Aves (Angel Paz),EC-P,26 Dec 2008,L674753,S4397658
196,Rufous-breasted Wood-Quail,2,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,22 Dec 2009,L1652750,S5980300
197,Black-breasted Wood-Quail,,Monteverde,CR-P,06 Jan 2006,L311635,S3704812
198,Stripe-faced Wood-Quail,6,Corani--aquaduct road,BO-C,20 Aug 2013,L997580,S14966854
199,Spotted Wood-Quail,1,Lagunas de Volcán,PA-4,22 Mar 2009,L454684,S4785252
200,Rufous-throated Partridge,6,Doi Inthanon NP--summit (Ang Ka),TH-50,15 Feb 2017,L1757576,S34379366
201,Bar-backed Partridge,4,Kaeng Krachan NP--Ban Song Nok,TH-76,22 Feb 2017,L2871038,S34634527
202,Scaly-breasted Partridge,4,Doi Inthanon NP--Mae Ouam (Km 34.5),TH-50,16 Feb 2017,L971578,S34399941
203,Gray Peacock-Pheasant,2,Kaeng Krachan NP - 12.8038x99.4277,TH-76,21 Feb 2017,L5493051,S34610671
204,Brown Quail,2,Sandy Camp Road Wetlands,AU-QLD,24 Nov 2017,L1788977,S40702365
205,Common Quail,2,Doñana PN--Centro de Visitantes José Antonio Valverde,ES-AN,23 Apr 2008,L3677034,S6490729
206,Stubble Quail,2,Western Treatment Plant (Werribee)--T Section Ponds,AU-VIC,08 Dec 2017,L1174063,S41005564
207,Rock Partridge,1,Col de l'Aup,FR-V,29 Apr 2014,L2813311,S18138563
208,Red-legged Partridge,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
209,Tibetan Snowcock,2,Balangshan--overlook area,CN-51,30 May 2016,L4658449,S30004321
210,Chestnut-naped Francolin,12,Bale Mts--Goba escarpment,ET-OR,31 Dec 2014,L2099193,S21327340
211,Erckel's Francolin,8,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,19 Dec 2014,L1550631,S21327441
212,Scaly Francolin,12,Wondo Genet Forestry College,ET-SN,30 Dec 2014,L2099184,S21525186
213,Clapperton's Francolin,3,Lake Langano--Simbo Lodge,ET-OR,28 Dec 2014,L3284689,S21523960
214,Harwood's Francolin,6,Jemma Valley--Lemi escarpment,ET-AM,20 Dec 2014,L1550642,S21015734
215,Yellow-necked Francolin,5,Bilen Lodge,ET-AF,22 Dec 2014,L3236312,S21016101
216,Crested Francolin,4,Afar Plains -- first spot,ET-AF,22 Dec 2014,L3314774,S21523975
217,Mountain Bamboo-Partridge,8,Doi Lang - 20.0619x99.0984,TH-50,14 Feb 2017,L5433020,S34358699
218,Chinese Bamboo-Partridge,1,CN-Sichuan - 29.7081x102.8390,CN-51,04 Jun 2016,L4677056,S30102636
219,Red Junglefowl,1,Xishuangbanna Tropical Botanical Garden (西双版纳热带植物园),CN-53,09 Jun 2016,L2356004,S30143704
220,Coqui Francolin,2,Yabello--Mega triangle,ET-OR,06 Jan 2015,L2099161,S21525202
221,Moorland Francolin,6,Bale Mts--Goba escarpment,ET-OR,02 Jan 2015,L2099193,S21327381
222,Blood Pheasant,2,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
223,Chinese Monal,4,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
224,Snow Partridge,3,Balang Shan Pass,CN-51,01 Jun 2016,L947411,S30022653
225,Verreaux's Partridge,1,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
226,Temminck's Tragopan,1,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
227,Copper Pheasant,2,安中市--妙義荒船林道--中木川谷 (Annaka--Myogi Arafune Forest Road--Nakagi River Valley),JP-10,17 Dec 2013,L2390901,S16001293
228,Hume's Pheasant,1,Doi Lang - 20.0619x99.0984,TH-50,13 Feb 2017,L5433020,S34340567
229,Golden Pheasant,1,CN-Sichuan-S303 - 30.8771x102.9786,CN-51,29 May 2016,L4650863,S29966287
230,Lady Amherst's Pheasant,1,Longcanggou--lower elevations (below central building),CN-51,03 Jun 2016,L4666925,S30063416
231,Ring-necked Pheasant,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
232,White Eared-Pheasant,27,Mengbi Shan,CN-51,29 May 2016,L3166956,S29966223
233,Blue Eared-Pheasant,4,Baxi Forest--lower track,CN-51,27 May 2016,L4644356,S29933022
234,Silver Pheasant,1,Khao Yai NP - 14.3700x101.4064,TH-26,25 Feb 2017,L5510727,S34778938
235,Gray Partridge,1,FI-North Ostrobothnia-Lumijoki-Lumijoentie 1511–1565 - 64.8578x25.1487,FI-14,09 Jun 2015,L3708591,S23839753
236,Koklass Pheasant,4,Balangshan--tunnel area,CN-51,30 May 2016,L4658447,S30004316
237,Black Grouse,2,Col de l'Aup,FR-V,28 Apr 2014,L2813311,S18124399
238,Hazel Grouse,1,Partajärvi,FI-10,20 Jun 2015,L3736275,S23978700
239,Severtzov's Grouse,1,Gonggangling Pass,CN-51,26 May 2016,L4641186,S29915082
240,Ruffed Grouse,,Virginia,US-VA,01 Jan 1900,L108999,S3703293
241,Spruce Grouse,2,"Boot Head Preserve, Lubec (MCHT)",US-ME,04 Apr 2010,L339888,S6235743
242,Willow Ptarmigan,2,Kavik Airstrip,US-AK,02 Jun 2012,L1567989,S10901557
243,Rock Ptarmigan,4,Arctic NWR--Canning River Delta (ASDN camp),US-AK,04 Jun 2012,L1619148,S11131002
244,Sharp-tailed Grouse,1,Munuscong WMA (Munuscong Potholes),US-MI,28 May 2017,L1640836,S37213121
245,Wild Turkey,1,Plymouth CBC - Area 1,US-MA,28 Dec 2005,L688708,S3701974
246,Ocellated Turkey,14,Reserva de la Biosfera Calakmul,MX-CAM,01 Jan 2013,L221225,S12468580
247,Red-throated Loon,,Barnstable,US-MA,30 Oct 2004,L111983,S3701739
248,Arctic Loon,1,Manomet Inc.,US-MA,28 Jun 2007,L207383,S3701786
249,Pacific Loon,1,Parker River NWR,US-MA,26 Dec 2005,L129046,S3703438
250,Common Loon,,"Vinebrook Rd yard, Manomet",US-MA,18 Dec 2003,L4090838,S3703349
251,Yellow-billed Loon,1,Arctic NWR--Canning River Delta (ASDN camp),US-AK,05 Jun 2012,L1619148,S11131006
252,White-tufted Grebe,2,Lago Colbún,CL-ML,03 Feb 2010,L571417,S5853336
253,Titicaca Grebe,17,Lake Titicaca -- Hotel Inca Utama,BO-L,25 Aug 2013,L2332938,S15012699
254,Little Grebe,,"Costa Del Sol, Spain",ES-AN,16 Apr 2005,L918645,S6489476
255,Australasian Grebe,80,Hasties Swamp National Park,AU-QLD,28 Nov 2017,L930908,S40781355
256,Least Grebe,,Puntarenas,CR-P,03 Jan 2006,L295309,S3704824
257,Pied-billed Grebe,,Fresh Pond,US-MA,06 Nov 2004,L207370,S3703351
258,Hoary-headed Grebe,6,Lake Lorne,AU-VIC,07 Dec 2017,L1430767,S41005566
259,Great Grebe,22,Refugio de Vida Silvestre Los Pantanos de Villa,PE-LIM,29 Nov 2009,L492947,S5877064
260,Horned Grebe,,Essex,US-MA,01 Jan 2005,L111987,S3701839
261,Red-necked Grebe,,Manomet Inc.,US-MA,07 Oct 2004,L207383,S3703460
262,Great Crested Grebe,23,Laguna de Medina,ES-AN,08 Apr 2008,L918604,S6490716
263,Eared Grebe,,Orange,US-CA,26 Nov 2004,L110984,S3704737
264,Silvery Grebe,3,Papallacta--La Virgen y alrededores inmediatos (Pass and immediate vicinity),EC-N,30 Nov 2008,L1491931,S4346800
265,Western Grebe,,Orange,US-CA,26 Nov 2004,L110984,S3704737
266,Clark's Grebe,2,Salton Sea--south end,US-CA,30 Dec 2007,L326350,S3488513
267,Chilean Flamingo,40,RN de Junín--Lago Junín/Chinchaycocha,PE-JUN,19 Nov 2009,L846513,S5877050
268,American Flamingo,,Monroe,US-FL,01 Jan 1900,L111131,S3701910
269,Greater Flamingo,,"Costa Del Sol, Spain",ES-AN,16 Apr 2005,L918645,S6489476
270,Lesser Flamingo,9,Bilen Lodge,ET-AF,22 Dec 2014,L3236312,S21016101
271,James's Flamingo,6000,Lago Uru Uru,BO-O,22 Aug 2013,L831465,S15000719
272,Humboldt Penguin,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
273,Magellanic Penguin,16,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S5862503
274,White-capped Albatross,4,Kiama pelagic—leg 1,AU-NSW,09 Dec 2017,L6545147,S40984142
275,Salvin's Albatross,75,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
276,Black-browed Albatross,1,Punta Guabún,CL-LL,04 Feb 2010,L516535,S5862505
277,Royal Albatross,19,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
278,Waved Albatross,17,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
279,Southern Giant-Petrel,8,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
280,Northern Giant-Petrel,2,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
281,Northern Fulmar,,Barnstable,US-MA,30 Jun 2007,L111983,S3704698
282,Gray-faced Petrel,3,Kiama pelagic—leg 3,AU-NSW,09 Dec 2017,L6545152,S40984154
283,Black-capped Petrel,1,BBC Pelagic 23 Aug 2014--leg 24,US-MA,23 Aug 2014,L3093126,S21995378
284,Juan Fernandez Petrel,6,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
285,White-chinned Petrel,1,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
286,Westland Petrel,60,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
287,Cory's Shearwater,10,Veatch Canyon,US-MA,26 Aug 2006,L481142,S3704688
288,Pink-footed Shearwater,4,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
289,Flesh-footed Shearwater,1,Kiama pelagic—leg 7,AU-NSW,09 Dec 2017,L6545159,S40984170
290,Great Shearwater,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
291,Wedge-tailed Shearwater,4,Playa Zipolite,MX-OAX,08 Jan 2013,L464558,S12543190
292,Buller's Shearwater,3,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
293,Sooty Shearwater,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
294,Short-tailed Shearwater,11,Anchor Point,US-AK,15 Jul 2012,L767320,S11159549
295,Galapagos Shearwater,1,Puerto Angel--Pelágico,MX-OAX,09 Jan 2013,L1876771,S12549456
296,Manx Shearwater,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
297,Yelkouan Shearwater,1,Livorno-Bastia Ferry--off Cap Corse,FR-H,23 Apr 2014,L2806653,S18079520
298,Balearic Shearwater,1,Estuario del Río Guadiaro,ES-AN,12 Apr 2008,L918624,S6490720
299,Black-vented Shearwater,26,Crystal Cove SP,US-CA,04 Jan 2008,L210238,S3488510
300,Fluttering Shearwater,2,Kiama pelagic—leg 1,AU-NSW,09 Dec 2017,L6545147,S40984142
301,Little Shearwater,1,Valparaíso--Pelágico,CL-VS,11 Feb 2010,L570161,S5888994
302,Barolo Shearwater,1,BBC pelagic 25 Aug  2007--09:30-10:00,US-MA,25 Aug 2007,L454038,S11720987
303,Audubon's Shearwater,4,Veatch Canyon,US-MA,26 Aug 2006,L481142,S3704688
304,Peruvian Diving-Petrel,3,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
305,Wilson's Storm-Petrel,,Barnstable,US-MA,11 Jun 2005,L111983,S3704739
306,Pincoya Storm-Petrel,2,Transbordador Pargua-Chacao,CL-LL,04 Feb 2010,L1033571,S5862503
307,Elliot's Storm-Petrel,12,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
308,White-faced Storm-Petrel,3,Veatch Canyon,US-MA,26 Aug 2006,L481142,S3704688
309,Leach's Storm-Petrel,,Barnstable,US-MA,30 Oct 2004,L111983,S3701739
310,Band-rumped Storm-Petrel,1,BBC pelagic 25 Aug  2007--13:00-13:30,US-MA,25 Aug 2007,L452196,S3079569
311,Wedge-rumped Storm-Petrel,10,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
312,Black Storm-Petrel,1,Puerto Angel--Pelágico,MX-OAX,09 Jan 2013,L1876771,S12549456
313,Markham's Storm-Petrel,8,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
314,Least Storm-Petrel,1,Lima--Pelágico,PE-LIM,20 Jan 2010,L760620,S5877095
315,Red-billed Tropicbird,1,Playa Zipolite scrubby track,MX-OAX,08 Jan 2013,L1874783,S12537192
316,Asian Openbill,7,XTBG--flower garden,CN-53,09 Jun 2016,L4682617,S30143722
317,Black Stork,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,19 Dec 2014,L1550631,S21327441
318,Abdim's Stork,96,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
319,Woolly-necked Stork,3,Gambela--Metu Road track,ET-GA,16 Dec 2014,L3219566,S20934344
320,Maguari Stork,25,Drive between Salvador Mazza and Embarcacion,AR-A,03 Aug 2013,L2306024,S14848133
321,White Stork,,"Costa Del Sol, Spain",ES-AN,04 Apr 2005,L918645,S6489481
322,Black-necked Stork,1,"Lake Mitchell at -16.84194, 145.37472",AU-QLD,29 Nov 2017,L2538238,S40799381
323,Jabiru,,Caño Negro--Río Frío,CR-A,12 Jan 2006,L1428330,S3704825
324,Lesser Adjutant,1,Bang Phra Non-hunting Area,TH-20,27 Feb 2017,L1105489,S34832299
325,Marabou Stork,1,Addis Ababa--Ghion Hotel,ET-AA,13 Dec 2014,L3016220,S20878230
326,Wood Stork,,Miami-Dade,US-FL,18 Jan 2005,L111100,S3701762
327,Yellow-billed Stork,15,Gambela--Metu Road track,ET-GA,14 Dec 2014,L3219566,S20911169
328,Painted Stork,75,Pak Thale salt pans and mud flats,TH-76,20 Feb 2017,L921142,S34550418
329,Magnificent Frigatebird,,Miami-Dade,US-FL,18 Jan 2005,L111100,S3701762
